School Year,State,District Code,District Name,School Code,School Name,Total,Hispanic / Latino of any race(s),American Indian / Alaskan Native,Asian,Black / African American,Native Hawaiian / Other Pacific Islander,White,Two or More Races,Not Provided*,Male,Female,Hispanic / Latino of any race(s)_M,Hispanic / Latino of any race(s)_F,American Indian / Alaskan Native_M,American Indian / Alaskan Native_F,Asian_M,Asian_F,Black / African American_M,Black / African American_F,Native Hawaiian / Other Pacific Islander_M,Native Hawaiian / Other Pacific Islander_F,White_M,White_F,Two or More Races_M,Two or More Races_F,Not Provided_M*,Not Provided_F*,% Hispanic / Latino of any race(s),% American Indian / Alaskan Native,% Asian,% Black / African American,% Native Hawaiian / Other Pacific Islander,% White,% Two or More Races,% Not Provided*,% Male,% Female
2015,WA,24105,Okanogan School District,2539,Grainger Elementary,474,130,40,1,0,0,264,39,0,252,222,71,59,16,24,1,0,0,0,0,0,144,120,20,19,0,0,27.43,8.44,0.21,0.00,0.00,55.70,8.23,0.00,53.16,46.84
2015,WA,24105,Okanogan School District,1980,Okanogan Alternative High School,19,7,3,0,0,0,9,0,0,8,11,4,3,0,3,0,0,0,0,0,0,4,5,0,0,0,0,36.84,15.79,0.00,0.00,0.00,47.37,0.00,0.00,42.11,57.89
2015,WA,24105,Okanogan School District,3193,Okanogan Co Juvenile Detention,7,3,3,0,0,0,1,0,0,5,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,42.86,42.86,0.00,0.00,0.00,14.29,0.00,0.00,71.43,28.57
2015,WA,24105,Okanogan School District,2246,Okanogan High School,272,54,26,2,1,0,180,9,0,130,142,26,28,12,14,1,1,1,0,0,0,86,94,4,5,0,0,19.85,9.56,0.74,0.37,0.00,66.18,3.31,0.00,47.79,52.21
2015,WA,24105,Okanogan School District,2245,Okanogan Middle School,253,55,21,0,0,0,160,17,0,125,128,30,25,9,12,0,0,0,0,0,0,74,86,12,5,0,0,21.74,8.30,0.00,0.00,0.00,63.24,6.72,0.00,49.41,50.59
2015,WA,24105,Okanogan School District,5151,Okanogan Outreach Alternative School,48,5,17,0,0,0,24,2,0,25,23,3,2,6,11,0,0,0,0,0,0,14,10,2,0,0,0,10.42,35.42,0.00,0.00,0.00,50.00,4.17,0.00,52.08,47.92
2015,WA,34111,Olympia School District,1768,Avanti High School,156,18,1,0,1,2,115,19,0,64,92,9,9,1,0,0,0,0,1,0,2,46,69,8,11,0,0,11.54,0.64,0.00,0.64,1.28,73.72,12.18,0.00,41.03,58.97
2015,WA,34111,Olympia School District,2487,Boston Harbor Elementary,151,14,0,3,1,0,123,10,0,76,75,8,6,0,0,2,1,1,0,0,0,61,62,4,6,0,0,9.27,0.00,1.99,0.66,0.00,81.46,6.62,0.00,50.33,49.67
2015,WA,34111,Olympia School District,3960,Capital High School,"1,404",127,8,107,29,6,"1,011",116,0,739,665,71,56,2,6,51,56,10,19,2,4,538,473,65,51,0,0,9.05,0.57,7.62,2.07,0.43,72.01,8.26,0.00,52.64,47.36
2015,WA,34111,Olympia School District,4367,Centennial Elementary Olympia,531,54,1,71,9,0,335,61,0,260,271,25,29,0,1,32,39,6,3,0,0,162,173,35,26,0,0,10.17,0.19,13.37,1.69,0.00,63.09,11.49,0.00,48.96,51.04
2015,WA,34111,Olympia School District,2448,Garfield Elementary School,320,62,2,31,7,0,167,51,0,152,168,31,31,2,0,13,18,2,5,0,0,84,83,20,31,0,0,19.38,0.63,9.69,2.19,0.00,52.19,15.94,0.00,47.50,52.50
2015,WA,34111,Olympia School District,3133,Jefferson Middle School,411,50,0,39,9,3,270,40,0,209,202,24,26,0,0,19,20,4,5,2,1,143,127,17,23,0,0,12.17,0.00,9.49,2.19,0.73,65.69,9.73,0.00,50.85,49.15
2015,WA,34111,Olympia School District,4472,Julia Butler Hansen Elementary,470,76,5,45,22,1,252,69,0,241,229,37,39,2,3,21,24,11,11,1,0,134,118,35,34,0,0,16.17,1.06,9.57,4.68,0.21,53.62,14.68,0.00,51.28,48.72
2015,WA,34111,Olympia School District,3540,Leland P Brown Elementary,318,44,1,8,5,1,232,27,0,173,145,15,29,0,1,4,4,2,3,1,0,130,102,21,6,0,0,13.84,0.31,2.52,1.57,0.31,72.96,8.49,0.00,54.40,45.60
2015,WA,34111,Olympia School District,2342,Lincoln Elementary School,293,28,1,4,3,0,235,22,0,140,153,16,12,0,1,1,3,2,1,0,0,113,122,8,14,0,0,9.56,0.34,1.37,1.02,0.00,80.20,7.51,0.00,47.78,52.22
2015,WA,34111,Olympia School District,3066,Madison Elementary School,265,45,1,16,6,2,164,31,0,148,117,28,17,0,1,8,8,3,3,2,0,91,73,16,15,0,0,16.98,0.38,6.04,2.26,0.75,61.89,11.70,0.00,55.85,44.15
2015,WA,34111,Olympia School District,4458,McKenny Elementary,379,44,1,27,5,2,249,51,0,220,159,28,16,0,1,15,12,2,3,0,2,147,102,28,23,0,0,11.61,0.26,7.12,1.32,0.53,65.70,13.46,0.00,58.05,41.95
2015,WA,34111,Olympia School District,2621,McLane Elementary School,340,30,1,19,11,0,258,21,0,183,157,14,16,0,1,7,12,7,4,0,0,145,113,10,11,0,0,8.82,0.29,5.59,3.24,0.00,75.88,6.18,0.00,53.82,46.18
2015,WA,34111,Olympia School District,3132,Olympia High School,"1,786",155,5,172,29,6,"1,273",146,0,905,881,77,78,2,3,82,90,18,11,3,3,652,621,71,75,0,0,8.68,0.28,9.63,1.62,0.34,71.28,8.17,0.00,50.67,49.33
2015,WA,34111,Olympia School District,5078,Olympia Regional Learning Academy,303,10,1,3,4,0,256,29,0,160,143,6,4,0,1,1,2,1,3,0,0,140,116,12,17,0,0,3.30,0.33,0.99,1.32,0.00,84.49,9.57,0.00,52.81,47.19
2015,WA,34111,Olympia School District,5248,Olympia Regional Learning Academy B,156,13,1,12,2,0,113,15,0,71,85,5,8,0,1,4,8,1,1,0,0,50,63,11,4,0,0,8.33,0.64,7.69,1.28,0.00,72.44,9.62,0.00,45.51,54.49
2015,WA,34111,Olympia School District,3697,Pioneer Elementary School,504,38,0,27,4,2,406,27,0,282,222,20,18,0,0,12,15,2,2,1,1,229,177,18,9,0,0,7.54,0.00,5.36,0.79,0.40,80.56,5.36,0.00,55.95,44.05
2015,WA,34111,Olympia School District,3696,Reeves Middle School,404,43,4,19,5,3,300,30,0,216,188,17,26,2,2,10,9,1,4,0,3,163,137,23,7,0,0,10.64,0.99,4.70,1.24,0.74,74.26,7.43,0.00,53.47,46.53
2015,WA,34111,Olympia School District,2778,Roosevelt Elementary School,420,68,2,11,5,0,291,43,0,228,192,33,35,1,1,6,5,4,1,0,0,162,129,22,21,0,0,16.19,0.48,2.62,1.19,0.00,69.29,10.24,0.00,54.29,45.71
2015,WA,34111,Olympia School District,4473,Thurgood Marshall Middle School,385,50,3,28,15,1,252,36,0,205,180,27,23,1,2,15,13,4,11,1,0,135,117,22,14,0,0,12.99,0.78,7.27,3.90,0.26,65.45,9.35,0.00,53.25,46.75
2015,WA,34111,Olympia School District,5259,Touchstone,5,1,0,0,1,1,2,0,0,5,0,1,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,20.00,0.00,0.00,20.00,20.00,40.00,0.00,0.00,100.00,0.00
2015,WA,34111,Olympia School District,3711,Washington Middle School,756,57,4,83,11,2,525,74,0,401,355,25,32,3,1,37,46,5,6,2,0,294,231,35,39,0,0,7.54,0.53,10.98,1.46,0.26,69.44,9.79,0.00,53.04,46.96
2015,WA,18801,Olympic Educational Service District 114,3143,Clallam Co Juvenile Detention,6,2,1,0,0,0,3,0,0,2,4,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,33.33,16.67,0.00,0.00,0.00,50.00,0.00,0.00,33.33,66.67
2015,WA,18801,Olympic Educational Service District 114,3481,Kitsap Co Detention Ctr,19,4,1,1,2,0,8,3,0,14,5,3,1,1,0,1,0,1,1,0,0,6,2,2,1,0,0,21.05,5.26,5.26,10.53,0.00,42.11,15.79,0.00,73.68,26.32
2015,WA,24019,Omak School District,3051,E Omak Elementary,336,76,71,1,0,0,150,38,0,171,165,39,37,43,28,0,1,0,0,0,0,70,80,19,19,0,0,22.62,21.13,0.30,0.00,0.00,44.64,11.31,0.00,50.89,49.11
2015,WA,24019,Omak School District,4279,Highlands High School,27,2,9,0,0,0,14,2,0,9,18,0,2,4,5,0,0,0,0,0,0,4,10,1,1,0,0,7.41,33.33,0.00,0.00,0.00,51.85,7.41,0.00,33.33,66.67
2015,WA,24019,Omak School District,2999,N Omak Elementary,424,115,67,3,2,0,208,29,0,222,202,52,63,39,28,2,1,1,1,0,0,111,97,17,12,0,0,27.12,15.80,0.71,0.47,0.00,49.06,6.84,0.00,52.36,47.64
2015,WA,24019,Omak School District,2031,Omak High School,404,86,107,7,2,0,189,13,0,193,211,40,46,57,50,4,3,1,1,0,0,87,102,4,9,0,0,21.29,26.49,1.73,0.50,0.00,46.78,3.22,0.00,47.77,52.23
2015,WA,24019,Omak School District,4237,Omak Middle School,302,63,86,0,2,0,140,11,0,157,145,34,29,39,47,0,0,2,0,0,0,78,62,4,7,0,0,20.86,28.48,0.00,0.66,0.00,46.36,3.64,0.00,51.99,48.01
2015,WA,24019,Omak School District,4278,Paschal Sherman,167,4,143,0,0,0,14,6,0,81,86,3,1,70,73,0,0,0,0,0,0,5,9,3,3,0,0,2.40,85.63,0.00,0.00,0.00,8.38,3.59,0.00,48.50,51.50
2015,WA,24019,Omak School District,5195,Washington Virtual Academy Omak Elementary,"1,540",112,32,114,99,19,"1,128",36,0,760,780,65,47,19,13,54,60,47,52,6,13,552,576,17,19,0,0,7.27,2.08,7.40,6.43,1.23,73.25,2.34,0.00,49.35,50.65
2015,WA,24019,Omak School District,5197,Washington Virtual Academy Omak High School,837,67,9,24,46,10,663,18,0,356,481,38,29,5,4,6,18,17,29,2,8,282,381,6,12,0,0,8.00,1.08,2.87,5.50,1.19,79.21,2.15,0.00,42.53,57.47
2015,WA,24019,Omak School District,5196,Washington Virtual Academy Omak Middle School,"1,334",94,24,50,61,11,"1,071",23,0,648,686,42,52,12,12,21,29,27,34,2,9,530,541,14,9,0,0,7.05,1.80,3.75,4.57,0.82,80.28,1.72,0.00,48.58,51.42
2015,WA,21300,Onalaska School District,5146,CVA - Onalaska,48,5,1,1,0,0,40,1,0,21,27,4,1,0,1,0,1,0,0,0,0,16,24,1,0,0,0,10.42,2.08,2.08,0.00,0.00,83.33,2.08,0.00,43.75,56.25
2015,WA,21300,Onalaska School District,3239,Onalaska Elementary School,319,37,3,1,0,0,264,14,0,174,145,20,17,3,0,1,0,0,0,0,0,143,121,7,7,0,0,11.60,0.94,0.31,0.00,0.00,82.76,4.39,0.00,54.55,45.45
2015,WA,21300,Onalaska School District,2331,Onalaska High School,241,29,4,1,1,0,203,3,0,125,116,18,11,2,2,1,0,1,0,0,0,102,101,1,2,0,0,12.03,1.66,0.41,0.41,0.00,84.23,1.24,0.00,51.87,48.13
2015,WA,21300,Onalaska School District,4335,Onalaska Middle School ,145,13,0,2,0,0,125,5,0,78,67,4,9,0,0,0,2,0,0,0,0,71,54,3,2,0,0,8.97,0.00,1.38,0.00,0.00,86.21,3.45,0.00,53.79,46.21
2015,WA,33030,Onion Creek School District,2049,Onion Creek Elementary,33,1,0,0,0,0,31,1,0,18,15,1,0,0,0,0,0,0,0,0,0,16,15,1,0,0,0,3.03,0.00,0.00,0.00,0.00,93.94,3.03,0.00,54.55,45.45
2015,WA,28137,Orcas Island School District,1892,OASIS K-12,474,12,1,10,13,0,417,21,0,220,254,4,8,0,1,3,7,5,8,0,0,199,218,9,12,0,0,2.53,0.21,2.11,2.74,0.00,87.97,4.43,0.00,46.41,53.59
2015,WA,28137,Orcas Island School District,2749,Orcas Island Elementary School,221,38,1,3,3,1,162,13,0,128,93,17,21,1,0,0,3,2,1,0,1,97,65,11,2,0,0,17.19,0.45,1.36,1.36,0.45,73.30,5.88,0.00,57.92,42.08
2015,WA,28137,Orcas Island School District,2750,Orcas Island High School,133,13,0,5,2,1,112,0,0,68,65,9,4,0,0,4,1,0,2,1,0,54,58,0,0,0,0,9.77,0.00,3.76,1.50,0.75,84.21,0.00,0.00,51.13,48.87
2015,WA,28137,Orcas Island School District,4558,Orcas Island Middle School,58,6,1,4,0,1,43,3,0,24,34,2,4,1,0,1,3,0,0,1,0,19,24,0,3,0,0,10.34,1.72,6.90,0.00,1.72,74.14,5.17,0.00,41.38,58.62
2015,WA,28137,Orcas Island School District,3808,Waldron Island School,6,0,0,0,0,0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,66.67,33.33
2015,WA,32123,Orchard Prairie School District,3723,Orchard Prairie Elementary,71,4,0,0,0,0,67,0,0,35,36,1,3,0,0,0,0,0,0,0,0,34,33,0,0,0,0,5.63,0.00,0.00,0.00,0.00,94.37,0.00,0.00,49.30,50.70
2015,WA,10065,Orient School District,5155,Columbia Virtual Academy-Orient,48,0,1,5,2,0,39,1,0,20,28,0,0,0,1,4,1,1,1,0,0,15,24,0,1,0,0,0.00,2.08,10.42,4.17,0.00,81.25,2.08,0.00,41.67,58.33
2015,WA,10065,Orient School District,2136,Orient Elem,31,0,0,1,0,0,30,0,0,18,13,0,0,0,0,0,1,0,0,0,0,18,12,0,0,0,0,0.00,0.00,3.23,0.00,0.00,96.77,0.00,0.00,58.06,41.94
2015,WA,9013,Orondo School District,2666,Orondo Elementary and Middle School,190,173,0,0,0,0,17,0,0,94,96,83,90,0,0,0,0,0,0,0,0,11,6,0,0,0,0,91.05,0.00,0.00,0.00,0.00,8.95,0.00,0.00,49.47,50.53
2015,WA,24410,Oroville School District,2422,Oroville Elementary,318,126,8,5,1,1,170,7,0,158,160,61,65,4,4,4,1,0,1,0,1,88,82,1,6,0,0,39.62,2.52,1.57,0.31,0.31,53.46,2.20,0.00,49.69,50.31
2015,WA,24410,Oroville School District,2706,Oroville Middle-High School,253,85,6,1,2,1,155,3,0,135,118,46,39,3,3,1,0,0,2,1,0,82,73,2,1,0,0,33.60,2.37,0.40,0.79,0.40,61.26,1.19,0.00,53.36,46.64
2015,WA,27344,Orting School District,2942,Orting High School,740,73,3,6,10,3,602,43,0,374,366,36,37,1,2,2,4,8,2,1,2,305,297,21,22,0,0,9.86,0.41,0.81,1.35,0.41,81.35,5.81,0.00,50.54,49.46
2015,WA,27344,Orting School District,4262,Orting Middle School,563,79,3,7,4,3,424,43,0,277,286,38,41,3,0,3,4,1,3,2,1,209,215,21,22,0,0,14.03,0.53,1.24,0.71,0.53,75.31,7.64,0.00,49.20,50.80
2015,WA,27344,Orting School District,2360,Orting Primary School,430,60,5,1,6,0,319,39,0,224,206,31,29,2,3,0,1,1,5,0,0,167,152,23,16,0,0,13.95,1.16,0.23,1.40,0.00,74.19,9.07,0.00,52.09,47.91
2015,WA,27344,Orting School District,5011,Orting Special Education,19,4,1,0,1,0,13,0,0,14,5,4,0,1,0,0,0,1,0,0,0,8,5,0,0,0,0,21.05,5.26,0.00,5.26,0.00,68.42,0.00,0.00,73.68,26.32
2015,WA,27344,Orting School District,4547,Ptarmigan Ridge Elementary School,684,100,1,11,7,2,506,57,0,339,345,48,52,1,0,6,5,3,4,1,1,253,253,27,30,0,0,14.62,0.15,1.61,1.02,0.29,73.98,8.33,0.00,49.56,50.44
2015,WA,1147,Othello School District,5367,Desert Oasis High School,75,69,0,0,0,0,6,0,0,37,38,33,36,0,0,0,0,0,0,0,0,4,2,0,0,0,0,92.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,49.33,50.67
2015,WA,1147,Othello School District,2961,Hiawatha Elementary School,525,458,0,0,0,0,66,1,0,260,265,234,224,0,0,0,0,0,0,0,0,26,40,0,1,0,0,87.24,0.00,0.00,0.00,0.00,12.57,0.19,0.00,49.52,50.48
2015,WA,1147,Othello School District,2902,Lutacaga Elementary,553,516,0,1,1,0,34,1,0,276,277,259,257,0,0,1,0,1,0,0,0,15,19,0,1,0,0,93.31,0.00,0.18,0.18,0.00,6.15,0.18,0.00,49.91,50.09
2015,WA,1147,Othello School District,3471,McFarland Middle School,876,766,0,5,2,0,101,2,0,465,411,403,363,0,0,1,4,0,2,0,0,60,41,1,1,0,0,87.44,0.00,0.57,0.23,0.00,11.53,0.23,0.00,53.08,46.92
2015,WA,1147,Othello School District,3015,Othello High School,"1,050",892,0,1,1,0,144,12,0,540,510,463,429,0,0,1,0,0,1,0,0,72,72,4,8,0,0,84.95,0.00,0.10,0.10,0.00,13.71,1.14,0.00,51.43,48.57
2015,WA,1147,Othello School District,3730,Scootney Springs Elementary,539,473,0,1,0,0,61,4,0,302,237,266,207,0,0,0,1,0,0,0,0,35,26,1,3,0,0,87.76,0.00,0.19,0.00,0.00,11.32,0.74,0.00,56.03,43.97
2015,WA,1147,Othello School District,5285,Wahitis Elementary School,479,434,0,0,0,0,44,1,0,258,221,232,202,0,0,0,0,0,0,0,0,26,18,0,1,0,0,90.61,0.00,0.00,0.00,0.00,9.19,0.21,0.00,53.86,46.14
2015,WA,9102,Palisades School District,2502,Palisades Elementary School,29,20,0,0,0,0,9,0,0,14,15,9,11,0,0,0,0,0,0,0,0,5,4,0,0,0,0,68.97,0.00,0.00,0.00,0.00,31.03,0.00,0.00,48.28,51.72
2015,WA,38301,Palouse School District,1961,Palouse at Garfield Middle School,36,5,1,0,0,0,28,2,0,19,17,1,4,0,1,0,0,0,0,0,0,17,11,1,1,0,0,13.89,2.78,0.00,0.00,0.00,77.78,5.56,0.00,52.78,47.22
2015,WA,38301,Palouse School District,2622,Palouse Elementary,84,9,0,0,1,0,69,5,0,40,44,2,7,0,0,0,0,0,1,0,0,35,34,3,2,0,0,10.71,0.00,0.00,1.19,0.00,82.14,5.95,0.00,47.62,52.38
2015,WA,38301,Palouse School District,2634,Palouse High School,58,6,0,0,0,0,49,3,0,38,20,2,4,0,0,0,0,0,0,0,0,33,16,3,0,0,0,10.34,0.00,0.00,0.00,0.00,84.48,5.17,0.00,65.52,34.48
2015,WA,11001,Pasco School District,5177,Captain Gray Early Learning Center,520,463,0,2,2,1,48,4,0,275,245,244,219,0,0,1,1,0,2,0,1,28,20,2,2,0,0,89.04,0.00,0.38,0.38,0.19,9.23,0.77,0.00,52.88,47.12
2015,WA,11001,Pasco School District,5164,Chiawana High School,"2,399","1,547",3,45,66,10,684,44,0,"1,270","1,129",835,712,1,2,18,27,41,25,7,3,356,328,12,32,0,0,64.49,0.13,1.88,2.75,0.42,28.51,1.83,0.00,52.94,47.06
2015,WA,11001,Pasco School District,3425,Edwin Markham Elementary,290,98,0,0,0,0,183,9,0,155,135,46,52,0,0,0,0,0,0,0,0,103,80,6,3,0,0,33.79,0.00,0.00,0.00,0.00,63.10,3.10,0.00,53.45,46.55
2015,WA,11001,Pasco School District,4564,Ellen Ochoa Middle School,"1,014",943,0,1,13,0,47,10,0,516,498,481,462,0,0,0,1,7,6,0,0,26,21,2,8,0,0,93.00,0.00,0.10,1.28,0.00,4.64,0.99,0.00,50.89,49.11
2015,WA,11001,Pasco School District,2967,Emerson Elementary,550,499,0,1,4,1,42,3,0,274,276,248,251,0,0,0,1,2,2,0,1,22,20,2,1,0,0,90.73,0.00,0.18,0.73,0.18,7.64,0.55,0.00,49.82,50.18
2015,WA,11001,Pasco School District,4155,James McGee Elementary,770,358,0,14,10,3,343,42,0,401,369,178,180,0,0,8,6,5,5,1,2,183,160,26,16,0,0,46.49,0.00,1.82,1.30,0.39,44.55,5.45,0.00,52.08,47.92
2015,WA,11001,Pasco School District,2790,Longfellow Elementary,563,524,0,1,2,2,31,3,0,278,285,254,270,0,0,0,1,1,1,2,0,18,13,3,0,0,0,93.07,0.00,0.18,0.36,0.36,5.51,0.53,0.00,49.38,50.62
2015,WA,11001,Pasco School District,3085,Mark Twain Elementary,670,409,0,3,7,0,225,26,0,353,317,214,195,0,0,3,0,5,2,0,0,113,112,18,8,0,0,61.04,0.00,0.45,1.04,0.00,33.58,3.88,0.00,52.69,47.31
2015,WA,11001,Pasco School District,4595,Maya Angelou Elementary,856,386,0,24,12,4,395,35,0,438,418,193,193,0,0,13,11,8,4,0,4,209,186,15,20,0,0,45.09,0.00,2.80,1.40,0.47,46.14,4.09,0.00,51.17,48.83
2015,WA,11001,Pasco School District,2267,Mcloughlin Middle School,"1,798",830,3,48,41,3,803,70,0,939,859,441,389,2,1,24,24,26,15,1,2,411,392,34,36,0,0,46.16,0.17,2.67,2.28,0.17,44.66,3.89,0.00,52.22,47.78
2015,WA,11001,Pasco School District,3912,New Horizons High School,257,214,0,0,7,1,32,3,0,156,101,132,82,0,0,0,0,4,3,1,0,16,16,3,0,0,0,83.27,0.00,0.00,2.72,0.39,12.45,1.17,0.00,60.70,39.30
2015,WA,11001,Pasco School District,1970,Pasco Early Childhood,50,36,0,0,0,0,14,0,0,30,20,21,15,0,0,0,0,0,0,0,0,9,5,0,0,0,0,72.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,60.00,40.00
2015,WA,11001,Pasco School District,2917,Pasco Senior High School,"1,994","1,561",4,13,36,2,344,34,0,"1,024",970,809,752,4,0,9,4,19,17,1,1,167,177,15,19,0,0,78.28,0.20,0.65,1.81,0.10,17.25,1.71,0.00,51.35,48.65
2015,WA,11001,Pasco School District,3515,Robert Frost Elementary,595,484,0,1,4,0,98,8,0,289,306,233,251,0,0,0,1,1,3,0,0,51,47,4,4,0,0,81.34,0.00,0.17,0.67,0.00,16.47,1.34,0.00,48.57,51.43
2015,WA,11001,Pasco School District,5345,Rosalind Franklin STEM Elementary,816,346,0,16,6,1,420,27,0,438,378,194,152,0,0,8,8,3,3,0,1,220,200,13,14,0,0,42.40,0.00,1.96,0.74,0.12,51.47,3.31,0.00,53.68,46.32
2015,WA,11001,Pasco School District,4555,Rowena Chess Elementary,618,595,0,0,2,0,19,2,0,277,341,267,328,0,0,0,0,1,1,0,0,8,11,1,1,0,0,96.28,0.00,0.00,0.32,0.00,3.07,0.32,0.00,44.82,55.18
2015,WA,11001,Pasco School District,4041,Ruth Livingston Elementary,731,217,6,13,36,0,419,40,0,382,349,117,100,4,2,9,4,14,22,0,0,219,200,19,21,0,0,29.69,0.82,1.78,4.92,0.00,57.32,5.47,0.00,52.26,47.74
2015,WA,11001,Pasco School District,3324,Stevens Middle School,992,876,0,4,12,1,83,16,0,511,481,445,431,0,0,1,3,8,4,1,0,45,38,11,5,0,0,88.31,0.00,0.40,1.21,0.10,8.37,1.61,0.00,51.51,48.49
2015,WA,11001,Pasco School District,5020,Virgie Robinson Elementary,878,807,0,4,6,1,56,4,0,441,437,410,397,0,0,1,3,3,3,0,1,25,31,2,2,0,0,91.91,0.00,0.46,0.68,0.11,6.38,0.46,0.00,50.23,49.77
2015,WA,11001,Pasco School District,4526,Whittier Elementary,744,713,0,0,4,0,23,4,0,352,392,333,380,0,0,0,0,2,2,0,0,13,10,4,0,0,0,95.83,0.00,0.00,0.54,0.00,3.09,0.54,0.00,47.31,52.69
2015,WA,24122,Pateros School District,2396,Pateros Elementary,151,94,0,0,0,0,55,2,0,75,76,46,48,0,0,0,0,0,0,0,0,27,28,2,0,0,0,62.25,0.00,0.00,0.00,0.00,36.42,1.32,0.00,49.67,50.33
2015,WA,24122,Pateros School District,2397,Pateros High School,144,68,0,0,0,0,65,11,0,66,78,34,34,0,0,0,0,0,0,0,0,27,38,5,6,0,0,47.22,0.00,0.00,0.00,0.00,45.14,7.64,0.00,45.83,54.17
2015,WA,21301,Pe Ell School District,2858,Pe Ell School,259,12,2,1,1,0,231,12,0,134,125,7,5,1,1,1,0,1,0,0,0,119,112,5,7,0,0,4.63,0.77,0.39,0.39,0.00,89.19,4.63,0.00,51.74,48.26
2015,WA,27401,Peninsula School District,3299,Artondale Elementary School,414,36,1,3,2,1,334,37,0,207,207,19,17,0,1,1,2,1,1,1,0,166,168,19,18,0,0,8.70,0.24,0.72,0.48,0.24,80.68,8.94,0.00,50.00,50.00
2015,WA,27401,Peninsula School District,4080,Discovery Elementary School,451,41,5,4,5,1,349,46,0,232,219,19,22,3,2,2,2,3,2,0,1,175,174,30,16,0,0,9.09,1.11,0.89,1.11,0.22,77.38,10.20,0.00,51.44,48.56
2015,WA,27401,Peninsula School District,3055,Evergreen Elementary,243,21,4,0,3,0,199,16,0,123,120,9,12,2,2,0,0,2,1,0,0,104,95,6,10,0,0,8.64,1.65,0.00,1.23,0.00,81.89,6.58,0.00,50.62,49.38
2015,WA,27401,Peninsula School District,4081,Gig Harbor High,"1,741",108,8,43,13,2,"1,449",118,0,903,838,55,53,4,4,16,27,7,6,2,0,765,684,54,64,0,0,6.20,0.46,2.47,0.75,0.11,83.23,6.78,0.00,51.87,48.13
2015,WA,27401,Peninsula School District,2294,Goodman Middle School,544,53,5,11,5,3,404,63,0,282,262,27,26,3,2,6,5,2,3,2,1,209,195,33,30,0,0,9.74,0.92,2.02,0.92,0.55,74.26,11.58,0.00,51.84,48.16
2015,WA,27401,Peninsula School District,2944,Harbor Heights Elementary School,604,73,1,11,5,0,458,56,0,313,291,36,37,1,0,6,5,1,4,0,0,241,217,28,28,0,0,12.09,0.17,1.82,0.83,0.00,75.83,9.27,0.00,51.82,48.18
2015,WA,27401,Peninsula School District,4387,Harbor Ridge Middle School,570,35,2,13,1,2,468,49,0,271,299,17,18,1,1,5,8,0,1,1,1,219,249,28,21,0,0,6.14,0.35,2.28,0.18,0.35,82.11,8.60,0.00,47.54,52.46
2015,WA,27401,Peninsula School District,1516,Henderson Bay Alt High School,143,12,0,0,2,0,112,17,0,71,72,4,8,0,0,0,0,1,1,0,0,58,54,8,9,0,0,8.39,0.00,0.00,1.40,0.00,78.32,11.89,0.00,49.65,50.35
2015,WA,27401,Peninsula School District,4156,Key Peninsula Middle School,375,23,4,2,3,1,306,36,0,207,168,12,11,1,3,1,1,2,1,1,0,166,140,24,12,0,0,6.13,1.07,0.53,0.80,0.27,81.60,9.60,0.00,55.20,44.80
2015,WA,27401,Peninsula School District,4219,Kopachuck Middle School,558,36,1,14,4,0,471,32,0,276,282,12,24,1,0,9,5,2,2,0,0,239,232,13,19,0,0,6.45,0.18,2.51,0.72,0.00,84.41,5.73,0.00,49.46,50.54
2015,WA,27401,Peninsula School District,4189,Minter Creek Elementary,387,22,2,3,2,0,315,43,0,197,190,12,10,1,1,0,3,1,1,0,0,157,158,26,17,0,0,5.68,0.52,0.78,0.52,0.00,81.40,11.11,0.00,50.90,49.10
2015,WA,27401,Peninsula School District,2681,Peninsula High School,"1,414",78,5,23,9,6,"1,162",131,0,735,679,31,47,1,4,7,16,7,2,3,3,618,544,68,63,0,0,5.52,0.35,1.63,0.64,0.42,82.18,9.26,0.00,51.98,48.02
2015,WA,27401,Peninsula School District,3685,Purdy Elementary School,689,53,2,25,4,2,545,58,0,344,345,25,28,0,2,11,14,2,2,1,1,282,263,23,35,0,0,7.69,0.29,3.63,0.58,0.29,79.10,8.42,0.00,49.93,50.07
2015,WA,27401,Peninsula School District,3056,Vaughn Elementary School,367,28,1,2,1,0,306,29,0,204,163,13,15,1,0,1,1,1,0,0,0,172,134,16,13,0,0,7.63,0.27,0.54,0.27,0.00,83.38,7.90,0.00,55.59,44.41
2015,WA,27401,Peninsula School District,4307,Voyager Elementary,468,39,3,8,7,0,385,26,0,245,223,16,23,2,1,5,3,4,3,0,0,200,185,18,8,0,0,8.33,0.64,1.71,1.50,0.00,82.26,5.56,0.00,52.35,47.65
2015,WA,23402,Pioneer School District,2865,Pioneer Intermediate/Middle School,374,36,8,1,2,0,304,23,0,198,176,18,18,5,3,1,0,1,1,0,0,162,142,11,12,0,0,9.63,2.14,0.27,0.53,0.00,81.28,6.15,0.00,52.94,47.06
